isPractice,whichTest,items,order,id,setID,type,iteration,startedAngle,direction,colorOffset,currentTrial,currentBlock,reportedAngle,rt,imgNum,errorSign,curError,subject,curID
0,0,"c(151, 131)","c(2, 1, 3, 0)",2,1,fixed,11,95,cw,111,11,32,68,1942,179,1,28,6,06
0,0,"c(39, 120)","c(0, 2, 1, 3)",none,none,filler,0,134,cw,122,13,32,252,1798,14,-1,25,6,06
0,0,"c(312, 70)","c(1, 2, 0, 3)",none,none,filler,0,257,cw,160,0,33,135,1482,295,-1,17,6,06
0,0,"c(151, 103)","c(1, 2, 0, 3)",none,none,filler,0,139,ccw,230,1,33,351,1407,139,-1,12,6,06
0,0,"c(86, 106)","c(3, 0, 1, 2)",6,2,fixed,14,351,ccw,180,2,33,98,4693,82,-1,4,6,06
0,0,"c(204, 166)","c(1, 0, 3, 2)",none,none,filler,0,98,cw,66,3,33,143,1141,209,1,5,6,06
0,0,"c(315, 201)","c(2, 1, 3, 0)",none,none,filler,0,143,cw,249,4,33,59,1923,308,-1,7,6,06
0,0,"c(185, 205)","c(0, 3, 2, 1)",7,2,fixed,12,59,cw,75,5,33,107,4898,182,-1,3,6,06
0,0,"c(166, 237)","c(1, 2, 3, 0)",none,none,filler,0,108,cw,250,6,33,286,2772,176,1,10,6,06
0,0,"c(357, 249)","c(3, 0, 1, 2)",none,none,filler,0,286,cw,11,7,33,336,6211,347,-1,10,6,06
0,0,"c(232, 252)","c(2, 1, 3, 0)",9,2,fixed,9,336,cw,21,8,33,234,2284,255,1,23,6,06
0,0,"c(98, 37)",3:0,none,none,filler,0,234,cw,346,9,33,99,2009,85,-1,13,6,06
0,0,"c(133, 79)","c(2, 1, 3, 0)",none,none,filler,0,114,cw,214,10,33,275,1782,129,-1,4,6,06
0,0,"c(232, 252)","c(0, 3, 1, 2)",8,2,fixed,11,275,ccw,240,11,33,275,932,205,-1,27,6,06
0,0,"c(58, 267)","c(0, 1, 3, 2)",none,none,filler,0,275,cw,240,12,33,285,2638,165,1,107,6,06
0,0,"c(160, 23)","c(2, 1, 0, 3)",none,none,filler,0,285,cw,319,13,33,236,1659,195,1,35,6,06
0,0,"c(29, 49)","c(3, 0, 1, 2)",5,2,fixed,14,237,cw,261,14,33,139,4191,40,1,11,6,06
0,0,"c(232, 252)","c(2, 1, 3, 0)",9,2,fixed,9,336,cw,21,8,33,234,2284,255,1,23,6,06
0,0,"c(232, 252)","c(0, 3, 1, 2)",8,2,fixed,11,275,ccw,240,11,33,275,932,205,-1,27,6,06
0,0,"c(58, 267)","c(0, 1, 3, 2)",none,none,filler,0,275,cw,240,12,33,285,2638,165,1,107,6,06
0,0,"c(160, 23)","c(2, 1, 0, 3)",none,none,filler,0,285,cw,319,13,33,236,1659,195,1,35,6,06
0,0,"c(276, 332)","c(3, 1, 2, 0)",none,none,filler,0,140,cw,7,0,34,277,1766,284,1,8,6,06
0,0,"c(109, 359)",0:3,none,none,filler,0,274,cw,179,1,34,274,790,93,-1,16,6,06
0,0,"c(72, 52)","c(3, 0, 2, 1)",0,1,fixed,14,274,ccw,210,2,34,94,2556,56,-1,16,6,06
0,0,"c(330, 237)","c(0, 3, 1, 2)",none,none,filler,0,93,cw,175,3,34,163,3377,338,1,8,6,06
0,0,"c(17, 276)","c(2, 1, 0, 3)",none,none,filler,0,170,ccw,175,4,34,176,1214,9,-1,8,6,06
0,0,"c(217, 197)","c(3, 0, 2, 1)",3,1,fixed,8,176,cw,358,5,34,213,2837,211,-1,6,6,06
0,0,"c(124, 355)","c(2, 1, 3, 0)",none,none,filler,0,212,ccw,45,6,34,212,934,103,-1,21,6,06
0,0,"c(165, 7)","c(0, 1, 3, 2)",none,none,filler,0,212,cw,82,7,34,93,2236,175,1,10,6,06
0,0,"c(314, 294)","c(2, 1, 0, 3)",4,1,fixed,13,92,cw,124,8,34,181,2932,305,-1,9,6,06
0,0,"c(57, 110)",0:3,none,none,filler,0,180,ccw,27,9,34,272,2490,61,1,4,6,06
0,0,"c(303, 100)","c(2, 3, 1, 0)",none,none,filler,0,255,cw,266,10,34,11,4125,277,-1,26,6,06
0,0,"c(151, 131)","c(1, 2, 3, 0)",2,1,fixed,11,11,cw,312,11,34,204,2052,156,1,5,6,06
0,0,"c(31, 330)","c(1, 2, 3, 0)",none,none,filler,0,204,cw,33,12,34,4,1133,37,1,6,6,06
0,0,"c(203, 110)","c(3, 0, 1, 2)",none,none,filler,0,4,ccw,17,13,34,156,5092,187,-1,16,6,06
0,0,"c(178, 158)","c(2, 1, 0, 3)",1,1,fixed,12,156,cw,256,14,34,284,2621,180,1,2,6,06
0,0,"c(303, 100)","c(2, 3, 1, 0)",none,none,filler,0,255,cw,266,10,34,11,4125,277,-1,26,6,06
0,0,"c(284, 300)",0:3,none,none,filler,0,304,cw,87,0,35,191,1650,278,-1,6,6,06
0,0,"c(7, 317)","c(3, 0, 1, 2)",none,none,filler,0,191,cw,274,1,35,97,2881,11,1,4,6,06
0,0,"c(40, 60)","c(1, 2, 3, 0)",5,2,fixed,15,96,cw,270,2,35,99,881,9,-1,31,6,06
0,0,"c(32, 137)","c(2, 0, 3, 1)",none,none,filler,0,99,cw,216,3,35,158,3137,14,-1,18,6,06
0,0,"c(220, 57)","c(0, 2, 3, 1)",none,none,filler,0,158,cw,18,4,35,181,2968,199,-1,21,6,06
0,0,"c(182, 202)","c(3, 0, 2, 1)",7,2,fixed,13,182,ccw,58,5,35,119,1306,183,1,1,6,06
0,0,"c(117, 212)","c(1, 0, 2, 3)",none,none,filler,0,119,cw,331,6,35,119,718,90,-1,27,6,06
0,0,"c(271, 358)","c(1, 0, 2, 3)",none,none,filler,0,119,cw,312,7,35,327,4845,279,1,8,6,06
0,0,"c(232, 252)","c(3, 0, 2, 1)",9,2,fixed,9,327,ccw,208,8,35,273,5820,239,1,7,6,06
0,0,"c(132, 248)","c(2, 1, 3, 0)",none,none,filler,0,273,cw,190,9,35,294,2216,124,-1,8,6,06
0,0,"c(187, 315)","c(2, 3, 0, 1)",none,none,filler,0,294,ccw,117,10,35,80,1853,163,-1,24,6,06
0,0,"c(232, 252)","c(0, 3, 1, 2)",8,2,fixed,11,78,ccw,155,11,35,348,1733,217,-1,15,6,06
0,0,"c(251, 149)","c(2, 0, 1, 3)",none,none,filler,0,348,ccw,127,12,35,348,800,245,-1,6,6,06
0,0,"c(241, 176)","c(2, 3, 1, 0)",none,none,filler,0,348,ccw,344,13,35,141,8703,235,-1,6,6,06
0,0,"c(82, 102)","c(1, 2, 0, 3)",6,2,fixed,15,141,ccw,4,14,35,271,3586,85,1,3,6,06
0,0,"c(40, 60)","c(1, 2, 3, 0)",5,2,fixed,15,96,cw,270,2,35,99,881,9,-1,31,6,06
0,0,"c(117, 212)","c(1, 0, 2, 3)",none,none,filler,0,119,cw,331,6,35,119,718,90,-1,27,6,06
0,0,"c(187, 315)","c(2, 3, 0, 1)",none,none,filler,0,294,ccw,117,10,35,80,1853,163,-1,24,6,06
0,0,"c(234, 270)","c(1, 2, 0, 3)",none,none,filler,0,274,ccw,276,0,36,303,2794,141,-1,93,6,06
0,0,"c(20, 307)","c(2, 3, 0, 1)",none,none,filler,0,338,cw,151,1,36,223,1525,14,-1,6,6,06
0,0,"c(56, 36)","c(0, 3, 2, 1)",0,1,fixed,15,221,ccw,79,2,36,221,765,60,1,4,6,06
0,0,"c(177, 50)","c(3, 0, 2, 1)",none,none,filler,0,221,ccw,157,3,36,154,1837,49,-1,128,6,06
0,0,"c(9, 336)","c(1, 3, 0, 2)",none,none,filler,0,154,ccw,339,4,36,0,1595,21,1,12,6,06
0,0,"c(305, 285)","c(0, 3, 2, 1)",4,1,fixed,14,0,ccw,348,5,36,0,923,12,1,67,6,06
0,0,"c(207, 343)","c(0, 3, 2, 1)",none,none,filler,0,2,ccw,110,6,36,41,3586,209,1,2,6,06
0,0,"c(239, 23)","c(0, 1, 3, 2)",none,none,filler,0,62,cw,326,7,36,289,2205,255,1,16,6,06
0,0,"c(211, 191)","c(2, 1, 0, 3)",3,1,fixed,9,68,cw,261,8,36,282,2112,183,-1,28,6,06
0,0,"c(302, 334)","c(0, 2, 1, 3)",none,none,filler,0,306,ccw,126,9,36,336,3068,258,-1,44,6,06
0,0,"c(322, 260)","c(2, 3, 1, 0)",none,none,filler,0,341,cw,102,10,36,237,2468,339,1,17,6,06
0,0,"c(180, 160)","c(0, 3, 1, 2)",1,1,fixed,13,227,ccw,199,11,36,347,2821,174,-1,6,6,06
0,0,"c(265, 15)","c(3, 2, 0, 1)",none,none,filler,0,347,cw,121,12,36,159,1482,280,1,15,6,06
0,0,"c(143, 300)","c(1, 0, 3, 2)",none,none,filler,0,258,ccw,339,13,36,227,2183,154,1,11,6,06
0,0,"c(156, 136)","c(3, 0, 1, 2)",2,1,fixed,12,228,cw,274,14,36,246,2272,160,1,4,6,06
0,0,"c(234, 270)","c(1, 2, 0, 3)",none,none,filler,0,274,ccw,276,0,36,303,2794,141,-1,93,6,06
0,0,"c(177, 50)","c(3, 0, 2, 1)",none,none,filler,0,221,ccw,157,3,36,154,1837,49,-1,128,6,06
0,0,"c(305, 285)","c(0, 3, 2, 1)",4,1,fixed,14,0,ccw,348,5,36,0,923,12,1,67,6,06
0,0,"c(211, 191)","c(2, 1, 0, 3)",3,1,fixed,9,68,cw,261,8,36,282,2112,183,-1,28,6,06
0,0,"c(302, 334)","c(0, 2, 1, 3)",none,none,filler,0,306,ccw,126,9,36,336,3068,258,-1,44,6,06
0,0,"c(283, 219)","c(1, 3, 2, 0)",none,none,filler,0,248,ccw,319,0,37,130,1866,271,-1,12,6,06
0,0,"c(342, 23)","c(3, 1, 0, 2)",none,none,filler,0,130,ccw,346,1,37,36,2413,338,-1,4,6,06
0,0,"c(40, 60)","c(0, 3, 1, 2)",5,2,fixed,15,37,ccw,335,2,37,12,4202,13,-1,27,6,06
0,0,"c(80, 103)","c(1, 0, 3, 2)",none,none,filler,0,12,ccw,183,3,37,98,4546,79,-1,1,6,06
0,0,"c(15, 278)",0:3,none,none,filler,0,79,cw,76,4,37,297,7045,13,-1,2,6,06
0,0,"c(183, 203)","c(3, 0, 2, 1)",7,2,fixed,14,282,cw,336,5,37,219,2277,195,1,12,6,06
0,0,"c(115, 353)","c(3, 1, 0, 2)",none,none,filler,0,219,ccw,122,6,37,130,2581,108,-1,7,6,06
0,0,"c(153, 100)","c(2, 0, 3, 1)",none,none,filler,0,130,cw,49,7,37,130,691,179,1,26,6,06
0,0,"c(217, 237)","c(1, 2, 3, 0)",8,2,fixed,12,130,cw,275,8,37,269,2789,184,-1,33,6,06
0,0,"c(45, 75)",0:3,none,none,filler,0,269,cw,264,9,37,164,1943,68,1,23,6,06
0,0,"c(112, 251)","c(0, 3, 1, 2)",none,none,filler,0,165,cw,126,10,37,336,1589,102,-1,10,6,06
0,0,"c(239, 259)","c(2, 1, 0, 3)",9,2,fixed,10,322,ccw,118,11,37,345,1230,257,1,18,6,06
0,0,"c(164, 138)","c(2, 0, 3, 1)",none,none,filler,0,345,ccw,197,12,37,1,1740,162,-1,2,6,06
0,0,"c(173, 338)","c(1, 2, 0, 3)",none,none,filler,0,1,ccw,66,13,37,124,2962,170,-1,3,6,06
0,0,"c(9, 138)","c(1, 3, 0, 2)",none,none,filler,0,124,cw,280,14,37,84,2942,4,-1,5,6,06
0,0,"c(40, 60)","c(0, 3, 1, 2)",5,2,fixed,15,37,ccw,335,2,37,12,4202,13,-1,27,6,06
0,0,"c(153, 100)","c(2, 0, 3, 1)",none,none,filler,0,130,cw,49,7,37,130,691,179,1,26,6,06
0,0,"c(217, 237)","c(1, 2, 3, 0)",8,2,fixed,12,130,cw,275,8,37,269,2789,184,-1,33,6,06
0,0,"c(45, 75)",0:3,none,none,filler,0,269,cw,264,9,37,164,1943,68,1,23,6,06
0,0,"c(31, 350)","c(0, 2, 1, 3)",none,none,filler,0,84,ccw,333,0,38,10,1974,17,-1,14,6,06
0,0,"c(320, 60)","c(3, 0, 2, 1)",none,none,filler,0,316,ccw,30,1,38,337,3532,353,1,33,6,06
0,0,"c(174, 154)","c(2, 1, 0, 3)",1,1,fixed,14,337,cw,224,2,38,317,2465,181,1,7,6,06
0,0,"c(170, 329)","c(1, 0, 2, 3)",none,none,filler,0,318,cw,314,3,38,237,4461,191,1,21,6,06
0,0,"c(73, 177)","c(3, 0, 1, 2)",none,none,filler,0,240,cw,17,4,38,57,2203,74,1,1,6,06
0,0,"c(160, 140)","c(2, 1, 3, 0)",2,1,fixed,13,356,cw,134,5,38,32,1368,166,1,6,6,06
0,0,"c(16, 237)","c(1, 0, 2, 3)",none,none,filler,0,30,ccw,357,6,38,36,2830,327,1,49,6,06
0,0,"c(10, 81)","c(0, 2, 1, 3)",none,none,filler,0,36,ccw,335,7,38,37,963,348,1,22,6,06
0,0,"c(305, 285)","c(3, 0, 2, 1)",4,1,fixed,14,37,cw,247,8,38,72,1954,319,1,14,6,06
0,0,"c(348, 145)","c(2, 3, 1, 0)",none,none,filler,0,71,ccw,292,9,38,340,1839,88,1,100,6,06
0,0,"c(258, 312)","c(3, 1, 2, 0)",none,none,filler,0,345,cw,1,10,38,286,1669,287,1,29,6,06
0,0,"c(211, 191)","c(0, 3, 1, 2)",3,1,fixed,9,290,ccw,194,11,38,331,1696,195,-1,16,6,06
0,0,"c(341, 155)",0:3,none,none,filler,0,332,ccw,195,12,38,183,2918,342,1,1,6,06
0,0,"c(22, 26)","c(3, 1, 2, 0)",none,none,filler,0,178,cw,247,13,38,140,2956,27,1,5,6,06
0,0,"c(335, 295)","c(1, 3, 0, 2)",none,none,filler,0,141,ccw,16,14,38,2,2360,342,1,7,6,06
0,0,"c(320, 60)","c(3, 0, 2, 1)",none,none,filler,0,316,ccw,30,1,38,337,3532,353,1,33,6,06
0,0,"c(16, 237)","c(1, 0, 2, 3)",none,none,filler,0,30,ccw,357,6,38,36,2830,327,1,49,6,06
0,0,"c(348, 145)","c(2, 3, 1, 0)",none,none,filler,0,71,ccw,292,9,38,340,1839,88,1,100,6,06
0,0,"c(258, 312)","c(3, 1, 2, 0)",none,none,filler,0,345,cw,1,10,38,286,1669,287,1,29,6,06
0,0,"c(317, 107)","c(3, 1, 2, 0)",none,none,filler,0,1,ccw,91,0,39,319,1586,310,-1,7,6,06
0,0,"c(329, 23)","c(2, 3, 0, 1)",none,none,filler,0,320,cw,123,1,39,189,3087,312,-1,17,6,06
0,0,"c(257, 277)","c(1, 2, 3, 0)",9,2,fixed,11,189,ccw,191,2,39,270,1432,259,1,2,6,06
0,0,"c(67, 120)","c(0, 1, 3, 2)",none,none,filler,0,270,ccw,304,3,39,4,2673,52,-1,15,6,06
0,0,"c(76, 296)","c(2, 3, 1, 0)",none,none,filler,0,4,cw,276,4,39,157,2202,73,-1,3,6,06
0,0,"c(217, 237)","c(0, 3, 1, 2)",8,2,fixed,12,158,cw,140,5,39,78,4372,218,1,1,6,06
0,0,"c(99, 5)","c(2, 1, 3, 0)",none,none,filler,0,274,cw,200,6,39,244,2629,84,-1,15,6,06
0,0,"c(50, 168)","c(0, 2, 1, 3)",none,none,filler,0,10,cw,26,7,39,30,2619,56,1,6,6,06
0,0,"c(40, 60)","c(1, 2, 3, 0)",5,2,fixed,15,30,cw,328,8,39,89,1373,57,1,17,6,06
0,0,"c(328, 305)",0:3,none,none,filler,0,111,ccw,125,9,39,329,1469,266,-1,62,6,06
0,0,"c(207, 334)","c(2, 0, 3, 1)",none,none,filler,0,329,cw,320,10,39,236,2191,196,-1,11,6,06
0,0,"c(195, 215)","c(3, 0, 2, 1)",7,2,fixed,15,236,ccw,262,11,39,269,2158,189,-1,6,6,06
0,0,"c(206, 336)",3:0,none,none,filler,0,270,cw,11,12,39,171,1997,182,-1,24,6,06
0,0,"c(277, 76)","c(1, 2, 0, 3)",none,none,filler,0,172,cw,97,13,39,168,1758,265,-1,12,6,06
0,0,"c(124, 270)","c(0, 2, 1, 3)",none,none,filler,0,168,cw,290,14,39,218,1580,148,1,24,6,06
0,0,"c(328, 305)",0:3,none,none,filler,0,111,ccw,125,9,39,329,1469,266,-1,62,6,06
0,0,"c(206, 336)",3:0,none,none,filler,0,270,cw,11,12,39,171,1997,182,-1,24,6,06
0,0,"c(124, 270)","c(0, 2, 1, 3)",none,none,filler,0,168,cw,290,14,39,218,1580,148,1,24,6,06
0,0,"c(88, 124)","c(0, 2, 3, 1)",none,none,filler,0,217,cw,55,0,40,40,1754,95,1,7,6,06
0,0,"c(206, 180)","c(1, 0, 2, 3)",none,none,filler,0,40,cw,73,1,40,124,1250,197,-1,9,6,06
0,0,"c(319, 299)","c(2, 1, 0, 3)",4,1,fixed,15,124,ccw,177,2,40,235,1866,308,-1,11,6,06
0,0,"c(93, 245)","c(2, 0, 3, 1)",none,none,filler,0,234,cw,245,3,40,234,940,119,1,26,6,06
0,0,"c(269, 173)","c(1, 3, 0, 2)",none,none,filler,0,234,cw,157,4,40,112,1244,269,-1,0,6,06
0,0,"c(166, 146)","c(2, 1, 3, 0)",2,1,fixed,14,112,ccw,244,5,40,317,3981,159,-1,7,6,06
0,0,"c(62, 199)","c(3, 1, 2, 0)",none,none,filler,0,317,cw,238,6,40,186,2651,64,1,2,6,06
0,0,"c(281, 80)","c(3, 0, 1, 2)",none,none,filler,0,186,cw,290,7,40,344,2421,274,-1,7,6,06
0,0,"c(181, 161)","c(1, 2, 0, 3)",1,1,fixed,15,344,ccw,215,8,40,324,2002,181,-1,0,6,06
0,0,"c(350, 96)","c(1, 0, 2, 3)",none,none,filler,0,324,ccw,145,9,40,225,3194,350,-1,0,6,06
0,0,"c(312, 258)","c(2, 1, 3, 0)",none,none,filler,0,225,ccw,72,10,40,311,2925,337,1,25,6,06
0,0,"c(195, 175)","c(3, 0, 2, 1)",3,1,fixed,10,311,ccw,358,11,40,180,1997,182,-1,13,6,06
0,0,"c(60, 225)","c(0, 2, 1, 3)",none,none,filler,0,180,cw,294,12,40,137,3573,71,1,11,6,06
0,0,"c(346, 167)","c(1, 0, 2, 3)",none,none,filler,0,137,ccw,140,13,40,40,1802,180,-1,166,6,06
0,0,"c(40, 334)",0:3,none,none,filler,0,40,cw,82,14,40,286,3374,8,-1,32,6,06
0,0,"c(93, 245)","c(2, 0, 3, 1)",none,none,filler,0,234,cw,245,3,40,234,940,119,1,26,6,06
0,0,"c(312, 258)","c(2, 1, 3, 0)",none,none,filler,0,225,ccw,72,10,40,311,2925,337,1,25,6,06
0,0,"c(346, 167)","c(1, 0, 2, 3)",none,none,filler,0,137,ccw,140,13,40,40,1802,180,-1,166,6,06
0,0,"c(40, 334)",0:3,none,none,filler,0,40,cw,82,14,40,286,3374,8,-1,32,6,06
0,0,"c(273, 53)","c(2, 1, 0, 3)",none,none,filler,0,331,cw,216,0,41,93,4300,309,1,36,6,06
0,0,"c(66, 25)","c(1, 0, 3, 2)",none,none,filler,0,92,cw,274,1,41,156,1294,70,1,4,6,06
0,0,"c(182, 162)","c(3, 0, 1, 2)",3,1,fixed,11,156,cw,122,2,41,30,2156,152,-1,30,6,06
0,0,"c(357, 94)","c(3, 0, 2, 1)",none,none,filler,0,30,ccw,132,3,41,200,1909,28,1,31,6,06
0,0,"c(110, 347)","c(2, 0, 3, 1)",none,none,filler,0,200,ccw,40,4,41,200,834,120,1,10,6,06
0,0,"c(218, 238)","c(3, 0, 1, 2)",8,2,fixed,13,200,ccw,178,5,41,342,1054,200,-1,18,6,06
0,0,"c(134, 357)","c(3, 2, 0, 1)",none,none,filler,0,342,cw,57,6,41,72,1597,129,-1,5,6,06
0,0,"c(15, 31)","c(3, 0, 1, 2)",none,none,filler,0,72,ccw,194,7,41,139,1169,27,1,12,6,06
0,0,"c(259, 279)","c(2, 1, 0, 3)",9,2,fixed,12,139,cw,349,8,41,271,1989,260,1,1,6,06
0,0,"c(120, 186)","c(2, 3, 1, 0)",none,none,filler,0,274,ccw,150,9,41,58,2970,152,1,32,6,06
0,0,"c(267, 309)","c(2, 3, 0, 1)",none,none,filler,0,58,cw,132,10,41,139,2630,271,1,4,6,06
0,0,"c(159, 139)","c(1, 2, 3, 0)",2,1,fixed,15,139,cw,13,11,41,157,1826,170,1,11,6,06
0,0,"c(122, 359)","c(0, 1, 3, 2)",none,none,filler,0,157,cw,0,12,41,130,1154,130,1,8,6,06
0,0,"c(52, 159)",3:0,none,none,filler,0,130,cw,182,13,41,323,2789,145,1,93,6,06
0,0,"c(2, 320)","c(0, 1, 3, 2)",none,none,filler,0,323,ccw,135,14,41,307,2154,278,1,84,6,06
0,0,"c(273, 53)","c(2, 1, 0, 3)",none,none,filler,0,331,cw,216,0,41,93,4300,309,1,36,6,06
0,0,"c(182, 162)","c(3, 0, 1, 2)",3,1,fixed,11,156,cw,122,2,41,30,2156,152,-1,30,6,06
0,0,"c(357, 94)","c(3, 0, 2, 1)",none,none,filler,0,30,ccw,132,3,41,200,1909,28,1,31,6,06
0,0,"c(120, 186)","c(2, 3, 1, 0)",none,none,filler,0,274,ccw,150,9,41,58,2970,152,1,32,6,06
0,0,"c(52, 159)",3:0,none,none,filler,0,130,cw,182,13,41,323,2789,145,1,93,6,06
0,0,"c(2, 320)","c(0, 1, 3, 2)",none,none,filler,0,323,ccw,135,14,41,307,2154,278,1,84,6,06
0,0,"c(170, 12)","c(0, 3, 1, 2)",none,none,filler,0,30,ccw,21,0,42,172,2248,167,-1,3,6,06
0,0,"c(292, 49)","c(0, 3, 1, 2)",none,none,filler,0,166,ccw,334,1,42,71,1711,315,1,23,6,06
0,0,"c(260, 280)","c(2, 1, 3, 0)",9,2,fixed,13,71,ccw,242,2,42,214,1485,264,1,4,6,06
0,0,"c(139, 47)","c(3, 0, 1, 2)",none,none,filler,0,213,cw,112,3,42,22,1492,134,-1,5,6,06
0,0,"c(94, 20)","c(2, 3, 0, 1)",none,none,filler,0,22,cw,205,4,42,252,1778,97,1,3,6,06
0,0,"c(200, 220)","c(0, 3, 1, 2)",8,2,fixed,14,252,cw,278,5,42,254,992,172,-1,28,6,06
0,0,"c(70, 111)","c(3, 2, 0, 1)",none,none,filler,0,284,ccw,28,6,42,264,1928,68,-1,2,6,06
0,0,"c(338, 4)","c(3, 1, 0, 2)",none,none,filler,0,264,ccw,201,7,42,168,7690,351,1,13,6,06
0,0,"c(182, 162)","c(0, 3, 1, 2)",3,1,fixed,11,168,cw,343,8,42,201,1637,184,1,2,6,06
0,0,"c(143, 306)","c(0, 3, 1, 2)",none,none,filler,0,201,ccw,176,9,42,21,2188,163,1,20,6,06
0,0,"c(37, 162)","c(0, 1, 3, 2)",none,none,filler,0,21,ccw,130,10,42,214,1880,16,-1,21,6,06
0,0,"c(291, 73)",0:3,none,none,filler,0,214,ccw,322,11,42,114,2458,284,-1,7,6,06
0,0,"c(161, 190)","c(2, 3, 1, 0)",none,none,filler,0,114,ccw,151,12,42,59,2071,150,-1,11,6,06
0,0,"c(58, 354)","c(1, 2, 3, 0)",none,none,filler,0,59,cw,176,13,42,109,3556,285,1,133,6,06
0,0,"c(14, 295)","c(0, 2, 3, 1)",none,none,filler,0,151,cw,312,14,42,52,1297,4,-1,10,6,06
0,0,"c(292, 49)","c(0, 3, 1, 2)",none,none,filler,0,166,ccw,334,1,42,71,1711,315,1,23,6,06
0,0,"c(200, 220)","c(0, 3, 1, 2)",8,2,fixed,14,252,cw,278,5,42,254,992,172,-1,28,6,06
0,0,"c(58, 354)","c(1, 2, 3, 0)",none,none,filler,0,59,cw,176,13,42,109,3556,285,1,133,6,06
0,0,"c(41, 118)","c(3, 1, 2, 0)",none,none,filler,0,129,cw,5,0,43,129,125,134,1,93,6,06
0,0,"c(90, 135)","c(3, 0, 2, 1)",none,none,filler,0,129,cw,205,1,43,268,1709,113,1,23,6,06
0,0,"c(184, 164)","c(1, 2, 3, 0)",3,1,fixed,12,172,cw,297,2,43,172,1201,109,-1,75,6,06
0,0,"c(337, 71)","c(1, 0, 3, 2)",none,none,filler,0,170,cw,206,3,43,153,952,359,1,22,6,06
0,0,"c(18, 126)","c(0, 3, 1, 2)",none,none,filler,0,153,cw,218,4,43,153,747,11,-1,7,6,06
0,0,"c(264, 284)","c(1, 2, 0, 3)",9,2,fixed,14,153,ccw,202,5,43,233,2714,285,1,21,6,06
0,0,"c(11, 122)","c(0, 2, 1, 3)",none,none,filler,0,233,cw,224,6,43,139,1259,3,-1,8,6,06
0,0,"c(25, 123)","c(1, 2, 0, 3)",none,none,filler,0,139,ccw,334,7,43,7,3173,19,-1,6,6,06
0,0,"c(200, 220)","c(3, 0, 2, 1)",8,2,fixed,14,7,cw,238,8,43,325,2980,203,1,3,6,06
0,0,"c(79, 62)","c(0, 3, 2, 1)",none,none,filler,0,330,cw,252,9,43,186,2337,78,-1,1,6,06
0,0,"c(90, 24)","c(0, 2, 1, 3)",none,none,filler,0,186,ccw,57,10,43,203,1540,100,1,10,6,06
0,0,"c(99, 56)","c(3, 0, 1, 2)",none,none,filler,0,203,ccw,123,11,43,141,1489,96,-1,3,6,06
0,0,"c(100, 342)","c(2, 0, 1, 3)",none,none,filler,0,141,ccw,266,12,43,359,2409,95,-1,5,6,06
0,0,"c(238, 120)","c(3, 1, 2, 0)",none,none,filler,0,359,cw,247,13,43,359,667,246,1,8,6,06
0,0,"c(49, 21)","c(1, 0, 2, 3)",none,none,filler,0,359,ccw,201,14,43,102,5006,57,1,8,6,06
0,0,"c(41, 118)","c(3, 1, 2, 0)",none,none,filler,0,129,cw,5,0,43,129,125,134,1,93,6,06
0,0,"c(90, 135)","c(3, 0, 2, 1)",none,none,filler,0,129,cw,205,1,43,268,1709,113,1,23,6,06
0,0,"c(184, 164)","c(1, 2, 3, 0)",3,1,fixed,12,172,cw,297,2,43,172,1201,109,-1,75,6,06
0,0,"c(93, 299)","c(2, 3, 0, 1)",none,none,filler,0,103,cw,178,0,44,268,2028,86,-1,7,6,06
0,0,"c(339, 82)","c(3, 1, 2, 0)",none,none,filler,0,268,ccw,359,1,44,88,9145,273,-1,66,6,06
0,0,"c(285, 305)","c(0, 3, 1, 2)",9,2,fixed,15,341,ccw,304,2,44,116,2884,300,1,15,6,06
0,0,"c(320, 25)","c(3, 0, 1, 2)",none,none,filler,0,155,cw,127,3,44,193,1815,320,-1,0,6,06
0,0,"c(103, 42)","c(0, 3, 2, 1)",none,none,filler,0,185,cw,302,4,44,148,2934,90,-1,13,6,06
0,0,"c(184, 164)","c(2, 1, 3, 0)",3,1,fixed,12,149,cw,193,5,44,301,3507,134,-1,50,6,06
0,0,"c(140, 56)","c(3, 0, 2, 1)",none,none,filler,0,300,cw,61,6,44,64,2159,125,-1,15,6,06
0,0,"c(338, 114)","c(0, 2, 1, 3)",none,none,filler,0,48,cw,283,7,44,46,677,329,-1,9,6,06
0,0,"c(203, 223)","c(3, 0, 2, 1)",8,2,fixed,15,68,cw,244,8,44,328,2181,212,1,9,6,06
0,0,"c(358, 95)","c(2, 3, 1, 0)",none,none,filler,0,334,ccw,209,9,44,163,2937,348,-1,10,6,06
0,0,"c(209, 288)","c(1, 0, 3, 2)",none,none,filler,0,163,ccw,48,10,44,111,1175,201,-1,8,6,06
0,0,"c(199, 226)","c(2, 0, 1, 3)",none,none,filler,0,110,cw,210,11,44,1,2683,211,1,12,6,06
0,0,"c(15, 177)","c(0, 3, 2, 1)",none,none,filler,0,1,cw,188,12,44,176,2314,4,-1,11,6,06
0,0,"c(88, 117)","c(1, 3, 2, 0)",none,none,filler,0,179,ccw,356,13,44,226,1995,138,1,50,6,06
0,0,"c(9, 156)","c(2, 1, 3, 0)",none,none,filler,0,227,ccw,17,14,44,347,1541,356,1,13,6,06
0,0,"c(339, 82)","c(3, 1, 2, 0)",none,none,filler,0,268,ccw,359,1,44,88,9145,273,-1,66,6,06
